,time_index,service,rate,error_rate,duration
9131,830,Customer DB,866,0.004709486763379863,0.10855648865296946
9132,830,Order DB,892,0.03178164796098255,0.5517153629343664
9133,830,Shipping Cost Service,908,0.010074420517085413,0.17466524455676435
9134,830,Caching Service,870,0.10621365112841723,2.138313996428322
9135,830,Product Service,866,0.11938489963246679,2.295598387028765
9136,830,Auth Service,866,0.004709486763379863,0.4105457097610972
9137,830,Order Service,892,0.03178164796098255,1.1324380409520582
9138,830,API,866,0.1513877376146412,4.583193856714551
9139,830,www,866,0.1513877376146412,4.891517525721749
9140,830,Website,866,0.1513877376146412,5.240192459306929
9141,831,Product DB,857,0.004260226732171507,0.29140157657355076
9142,831,Customer DB,878,0.0049244319518544225,0.09747404546046415
9143,831,Order DB,895,0.009655857236664756,0.2518154275287533
9144,831,Shipping Cost Service,887,0.004276357294134364,0.2063944695936594
9145,831,Caching Service,857,0.004260226732171507,2.5006170919312383
9146,831,Product Service,878,0.0134008496139012,2.9509791722009937
9147,831,Auth Service,878,0.006164573768416954,0.20556849748978956
9148,831,Order Service,895,0.009655857236664756,0.8020495348113796
9149,831,API,878,0.028950546833469315,4.499021956568538
9150,831,www,878,0.028950546833469315,4.50927792808962
9151,831,Website,878,0.028950546833469315,4.521400465108796
9152,832,Product DB,870,0.0019904300177848193,0.2588799181649318
9153,832,Customer DB,878,0.00414461493521333,0.3404192377110682
9154,832,Order DB,909,0.003551320040958257,0.3184037944268585
9155,832,Shipping Cost Service,913,0.02219256156794256,0.4045863391821962
9156,832,Caching Service,870,0.09146948559629814,2.1702372153452574
9157,832,Product Service,878,0.11531404781924748,2.2808101642019074
9158,832,Auth Service,878,0.007955408254263295,0.7479906173237602
9159,832,Order Service,909,0.025779716379743214,0.915919953887807
9160,832,API,878,0.14497760005640714,4.659763781588749
9161,832,www,878,0.14497760005640714,4.812383509742369
9162,832,Website,878,0.14497760005640714,5.29346133883301
9163,833,Product DB,833,0.0011876644117717685,0.039833818135903136
9164,833,Customer DB,919,0.0002825337266519295,0.2385689967990977
9165,833,Order DB,914,0.005206909034947554,0.2589253994800592
9166,833,Shipping Cost Service,912,0.004787465521087088,0.2794710588956153
9167,833,Caching Service,833,0.0011876644117717685,2.336886624967762
9168,833,Product Service,919,0.010876063844472199,2.504822693217337
9169,833,Auth Service,919,0.007232785456275737,0.47012968445035497
9170,833,Order Service,914,0.007588318131274006,1.0526049871969025
9171,833,API,919,0.025481684415392003,4.674509850666806
9172,833,www,919,0.025481684415392003,4.707712017956245
9173,833,Website,919,0.025481684415392003,4.904527490190268
9174,834,Product DB,896,0.00022764815913623614,0.21026822624887365
9175,834,Customer DB,890,0.003792285228104448,0.2940050266557376
9176,834,Order DB,929,0.0009733047063220203,0.007753135144638092
9177,834,Shipping Cost Service,893,0.029223843555603615,0.2850889794766025
9178,834,Caching Service,896,0.07923261207558908,2.1281415071515344
9179,834,Product Service,890,0.10953074255105144,2.244891850284877
9180,834,Auth Service,890,0.016675298866670175,0.5123672107244656
9181,834,Order Service,929,0.011205240823858036,0.5168005958599033
9182,834,API,890,0.1341911211871969,3.7821056322387037
9183,834,www,890,0.1341911211871969,3.9480528206096763
9184,834,Website,890,0.1341911211871969,3.993086726911975
9185,835,Product DB,876,0.01423236093596765,0.04254521414909643
9186,835,Customer DB,895,0.0004272943984699608,0.11600404682346917
9187,835,Order DB,886,0.0022708160318322098,0.1287017779863505
9188,835,Shipping Cost Service,867,0.0009726648822516836,0.26231715270567735
9189,835,Caching Service,876,0.07523257514471546,2.338641033206828
9190,835,Product Service,895,0.0765268275371257,2.7225579789185774
9191,835,Auth Service,895,0.02180442005589848,0.2420270658752524
9192,835,Order Service,886,0.0025443822436619916,0.8262703077066921
9193,835,API,895,0.09896106007811822,4.359626269106071
9194,835,www,895,0.09896106007811822,4.542337242113486
9195,835,Website,895,0.09896106007811822,4.608582878966339
9196,836,Product DB,948,0.00252957224279359,0.012783382477659744
9197,836,Customer DB,888,0.007040062126032518,0.2898613739608313
9198,836,Order DB,931,0.006271904734220823,0.13889554318165515
9199,836,Shipping Cost Service,854,0.0009437573911508909,0.6348374126156604
9200,836,Caching Service,948,0.00252957224279359,2.184579146994221
9201,836,Product Service,888,0.012397166310833643,2.2997463654043395
9202,836,Auth Service,888,0.007040062126032518,0.6999582038500134
9203,836,Order Service,931,0.006271904734220823,0.6558666820524968
9204,836,API,888,0.02550049529692544,4.355862525027516
9205,836,www,888,0.02550049529692544,4.597942367023825
9206,836,Website,888,0.02550049529692544,4.838909910873701
9207,837,Product DB,918,0.01734341625549536,0.11089236539950174
9208,837,Customer DB,873,0.00778347508905341,0.13760381499687457
9209,837,Order DB,866,0.013873573152493147,0.3344275887679782
9210,837,Shipping Cost Service,848,0.006466977924073779,0.23264974774334565
9211,837,Caching Service,918,0.01734341625549536,2.2357511621904527
9212,837,Product Service,873,0.03129725515921,2.356731878901694
9213,837,Auth Service,873,0.00778347508905341,0.28491076941542653
9214,837,Order Service,866,0.013873573152493147,1.1276106503994172
9215,837,API,873,0.0521718922468416,4.508501656339162
9216,837,www,873,0.0521718922468416,4.587766724878202
9217,837,Website,873,0.0521718922468416,4.766897392299543
9218,838,Product DB,871,0.0018947024011734084,0.2854064832017037
9219,838,Customer DB,933,0.009783746025743516,0.11142297028315283
9220,838,Order DB,927,0.01945976651416045,0.6489811295341452
9221,838,Shipping Cost Service,825,0.0010613135659718136,0.29387661156573136
9222,838,Caching Service,871,0.0018947024011734084,2.406338320822398
9223,838,Product Service,933,0.012708849883930617,2.526364933779583
9224,838,Auth Service,933,0.02778463460620198,0.3779220676300751
9225,838,Order Service,927,0.01945976651416045,1.3885991684804637
9226,838,API,933,0.05881901795323452,5.252281041326508
9227,838,www,933,0.05881901795323452,5.448055944245725
9228,838,Website,933,0.05881901795323452,5.459417715758442
9229,839,Product DB,965,0.01252360473835608,0.13804646880935997
9230,839,Customer DB,886,0.007272383661051794,0.11459118103898927
9231,839,Order DB,915,0.020806681715736387,0.3398703838553432
9232,839,Shipping Cost Service,882,0.001915879503700772,0.23025262566907412
9233,839,Caching Service,965,0.11146190064129816,2.224247974493489
9234,839,Product Service,886,0.11961364251918094,2.554451920754005
9235,839,Auth Service,886,0.007272383661051794,0.42000933418301356
9236,839,Order Service,915,0.020806681715736387,1.0029713156447368
9237,839,API,886,0.14420085367486268,4.592078645319019
9238,839,www,886,0.14420085367486268,4.7770127345417635
9239,839,Website,886,0.14420085367486268,5.125075364038672
9240,840,Product DB,852,0.016446960422308345,0.40856164813849327
9241,840,Customer DB,866,0.0005707819156655458,0.020331799119910055
9242,840,Order DB,915,0.03340583108957171,0.6073019774973836
9243,840,Shipping Cost Service,928,0.0034697379493331647,0.1997808571331563
9244,840,Caching Service,852,0.1189622213909054,2.221597286989054
9245,840,Product Service,866,0.12252032717387407,2.5189044759538275
9246,840,Auth Service,866,0.0005707819156655458,0.29485629643176353
9247,840,Order Service,915,0.03340583108957171,1.2744922387555577
9248,840,API,866,0.1523173831426955,4.732847685470357
9249,840,www,866,0.1523173831426955,4.8221660743306005
9250,840,Website,866,0.1523173831426955,4.859335988340757
9251,841,Product DB,953,0.0002759797123815923,0.012317357913239919
9252,841,Customer DB,910,0.0054419579956856545,0.23320630671533224
9253,841,Order DB,854,0.004907031320297474,0.06852172898687309
9254,841,Shipping Cost Service,934,0.003234502641298503,0.10256004082558914
9255,841,Caching Service,953,0.160744835103481,2.2169673301431345
9256,841,Product Service,910,0.1680118269135903,2.468565572417671
9257,841,Auth Service,910,0.006056844140165958,0.4107347335891878
9258,841,Order Service,854,0.03332506149108896,0.6366743920713136
9259,841,API,910,0.2006091742263597,4.1910013798310075
9260,841,www,910,0.2006091742263597,4.276443770972783
9261,841,Website,910,0.2006091742263597,4.4492380608862145
9262,842,Product DB,849,0.011668576912845242,0.1268286256129544
9263,842,Customer DB,893,0.0033851769592889358,0.36832733395436645
9264,842,Order DB,924,0.01016226218882064,0.004966217427003103
9265,842,Shipping Cost Service,836,0.020521097748465684,0.18582174723678133
9266,842,Caching Service,849,0.011668576912845242,2.3779002566328735
9267,842,Product Service,893,0.035227242455613705,2.709704785789325
9268,842,Auth Service,893,0.02414466416462229,0.823196417475085
9269,842,Order Service,924,0.01016226218882064,0.5368593019608034
9270,842,API,893,0.06808890950027513,4.68421380259518
9271,842,www,893,0.06808890950027513,4.8882520740121125
9272,842,Website,893,0.06808890950027513,5.237125298912414
9273,843,Product DB,918,0.008594601900021587,0.2345470955563637
9274,843,Customer DB,906,0.0010001988286311746,0.17993192931170443
9275,843,Order DB,933,0.010814628565389393,0.06760698716160649
9276,843,Shipping Cost Service,862,0.041987613091536924,0.35674385000279263
9277,843,Caching Service,918,0.008594601900021587,2.453978850240441
9278,843,Product Service,906,0.055240175146064684,2.6101343904971674
9279,843,Auth Service,906,0.014471626909959606,0.2913566005833013
9280,843,Order Service,933,0.011102664780648445,0.7212892401360568
9281,843,API,906,0.07924994050107859,4.269799238627536
9282,843,www,906,0.07924994050107859,4.414180899403677
9283,843,Website,906,0.07924994050107859,4.94010332431581
9284,844,Product DB,921,0.005788167499726155,0.036105912404272494
9285,844,Customer DB,846,0.0368537836289777,0.2820146388592538
9286,844,Order DB,929,0.010654998401969267,0.15044901107419031
9287,844,Shipping Cost Service,918,0.02437722312938249,0.5677032662878913
9288,844,Caching Service,921,0.11192567828489547,2.234499591405609
9289,844,Product Service,846,0.16550552340852065,2.437483796523715
9290,844,Auth Service,846,0.0368537836289777,0.6583313480532746
9291,844,Order Service,929,0.010654998401969267,0.8296868587783282
9292,844,API,846,0.20482365281061554,4.430836372403925
9293,844,www,846,0.20482365281061554,4.492048049165387
9294,844,Website,846,0.20482365281061554,4.731347604008932
9295,845,Product DB,952,0.0014071746077722175,0.6875355566984207
9296,845,Customer DB,913,0.003863418765655882,0.2565599683138189
9297,845,Order DB,912,0.00021598165932699807,0.09346320409932019
9298,845,Shipping Cost Service,856,0.010437829424732011,0.1325480482943004
9299,845,Caching Service,952,0.0014071746077722175,2.803507057039694
9300,845,Product Service,913,0.015648029484084502,3.0986682669169934
9301,845,Auth Service,913,0.014976693820910717,0.5591726486551443
9302,845,Order Service,912,0.027998812492804996,0.7142065619689102
9303,845,API,913,0.057538285848458326,5.193559542864682
9304,845,www,913,0.057538285848458326,5.20547597545467
9305,845,Website,913,0.057538285848458326,5.24506024184814
9306,846,Product DB,932,0.007064399302753477,0.05887404044312298
9307,846,Customer DB,905,0.01567406632483309,0.04065380588438307
9308,846,Order DB,893,0.0002797223970000079,0.009801095200067956
9309,846,Shipping Cost Service,877,0.00748311216839577,0.5167601097065918
9310,846,Caching Service,932,0.17969540339307247,2.2089408820191045
9311,846,Product Service,905,0.19859512917605282,2.6708117531760047
9312,846,Auth Service,905,0.01567406632483309,0.3314722912238004
9313,846,Order Service,893,0.015031228737357002,0.6323386996571118
9314,846,API,905,0.22301369082980493,4.2374029819698364
9315,846,www,905,0.22301369082980493,4.294363309348641
9316,846,Website,905,0.22301369082980493,4.31302896416347
9317,847,Product DB,910,0.007826325322603364,0.14980543118198988
9318,847,Customer DB,907,0.009823745449777464,0.4102289910399051
9319,847,Order DB,876,0.0019454270989022724,0.16909027831709605
9320,847,Shipping Cost Service,894,0.018859881744523285,0.17989312816266054
9321,847,Caching Service,910,0.09340513018544544,2.1845294796257075
9322,847,Product Service,907,0.11924159037536985,2.2982321253490365
9323,847,Auth Service,907,0.009823745449777464,0.6509425396676973
9324,847,Order Service,876,0.007698486779845452,0.7696232200671413
9325,847,API,907,0.13460783379248542,4.292275825814215
9326,847,www,907,0.13460783379248542,4.35415975343442
9327,847,Website,907,0.13460783379248542,4.478082542704406
9328,848,Product DB,886,0.012231810073497586,0.0495256465194273
9329,848,Customer DB,859,0.015263687027245822,0.09545287976821652
9330,848,Order DB,910,0.004049338270293161,0.04293851128316587
9331,848,Shipping Cost Service,903,0.0004660588575018571,0.22439011214265436
9332,848,Caching Service,886,0.1091464576128523,2.129090809051245
9333,848,Product Service,859,0.1231530201221015,2.567092568376412
9334,848,Auth Service,859,0.015263687027245822,0.24918027953386773
9335,848,Order Service,910,0.007214499433514103,0.711839426764878
9336,848,API,859,0.14276639176544803,4.115121507430027
9337,848,www,859,0.14276639176544803,4.24546290464104
9338,848,Website,859,0.14276639176544803,4.382201841445804
9339,849,Product DB,959,0.0051232053412631874,0.042661877153376805
9340,849,Customer DB,933,0.016603885529464298,0.2090263721204204
9341,849,Order DB,865,0.006415117774705621,0.48492177508762113
9342,849,Shipping Cost Service,887,0.006230541730278396,0.590313221216021
9343,849,Caching Service,959,0.07063008044890064,2.115208570823404
9344,849,Product Service,933,0.091755565839304,2.614494628476301
9345,849,Auth Service,933,0.01687809616924518,0.6171747108038738
9346,849,Order Service,865,0.014913410077963839,1.1497761821637806
9347,849,API,933,0.12040141026308893,5.133814468994604
9348,849,www,933,0.12040141026308893,5.333164084969223
9349,849,Website,933,0.12040141026308893,5.381319011119257
9350,850,Product DB,885,0.02049816546679101,0.04070730811360036
9351,850,Customer DB,836,0.001974196158799543,0.11041702670450818
9352,850,Order DB,925,0.0027126940423364766,0.5243966772443736
9353,850,Shipping Cost Service,928,0.010398724679009505,0.24112262401847206
9354,850,Caching Service,885,0.11369765152827487,2.134736654892706
9355,850,Product Service,836,0.1246456053149575,2.6975275195377537
9356,850,Auth Service,836,0.001974196158799543,0.37818546507926776
9357,850,Order Service,925,0.012353928031777033,1.1700435430301954
9358,850,API,836,0.13716644270680434,4.870886082931795
9359,850,www,836,0.13716644270680434,5.007697677422462
9360,850,Website,836,0.13716644270680434,5.132960386810783
9361,851,Product DB,884,0.0019955966211152253,0.005252755625487695
9362,851,Customer DB,906,0.005475261016456175,0.747406784566548
9363,851,Order DB,891,0.01697818205943853,0.18109821561101935
9364,851,Shipping Cost Service,833,0.007310734143919998,0.30386375401256865
9365,851,Caching Service,884,0.0019955966211152253,2.211883127689437
9366,851,Product Service,906,0.01471612779518805,2.464901003238563
9367,851,Auth Service,906,0.031108429130127017,1.04570840430855
9368,851,Order Service,891,0.01697818205943853,0.9923466718719289
9369,851,API,906,0.061574698233254455,5.254525956735565
9370,851,www,906,0.061574698233254455,5.309243271102338
9371,851,Website,906,0.061574698233254455,5.325145428063234
9372,852,Product DB,956,0.03158636609315012,0.14557724521077184
9373,852,Customer DB,853,0.0017267646738689754,0.0279598106411043
9374,852,Order DB,891,0.0005847270705877498,0.2467207272595292
9375,852,Shipping Cost Service,867,0.017797374797133888,0.23742613710141314
9376,852,Caching Service,956,0.03158636609315012,2.2535993616750867
9377,852,Product Service,853,0.05046404777743285,2.438346472419588
9378,852,Auth Service,853,0.03349572072865489,0.23317422316430983
9379,852,Order Service,891,0.0022485717183537575,0.8361800568831218
9380,852,API,853,0.08433302183975722,4.0186080587613695
9381,852,www,853,0.08433302183975722,4.3224723585457445
9382,852,Website,853,0.08433302183975722,4.45472264085571
9383,853,Product DB,890,0.004450562963894114,0.4104881199168022
9384,853,Customer DB,880,0.01911957365034547,0.11365282162766793
9385,853,Order DB,948,0.0072472389877639605,0.3081418135993561
9386,853,Shipping Cost Service,882,0.007001924942109795,0.2566676358536162
9387,853,Caching Service,890,0.06303173893902374,2.25312528082848
9388,853,Product Service,880,0.08738131853152775,2.6839897788872236
9389,853,Auth Service,880,0.01911957365034547,0.3454250823670168
9390,853,Order Service,948,0.017132609110684496,0.8669953810933871
9391,853,API,880,0.12016679292116583,4.419311658292539
9392,853,www,880,0.12016679292116583,4.544620744090445
9393,853,Website,880,0.12016679292116583,4.587275037539272
9394,854,Product DB,934,0.004088284332861496,0.3258226086065319
9395,854,Customer DB,959,0.013003547134080393,0.1026538741786621
9396,854,Order DB,863,0.0038017320406221067,0.12685032717520386
9397,854,Shipping Cost Service,893,0.000893034191924211,0.2583623829033015
9398,854,Caching Service,934,0.14449234076022394,2.2053625264632055
9399,854,Product Service,959,0.1563710378431824,2.34640600494092
9400,854,Auth Service,959,0.013003547134080393,0.4086628509479688
9401,854,Order Service,863,0.0243098955253899,0.8723319748983094
9402,854,API,959,0.1875830550868577,4.2212332241686585
9403,854,www,959,0.1875830550868577,4.29439751881405
9404,854,Website,959,0.1875830550868577,4.5357650586957945
9405,855,Product DB,899,0.013360723032609528,0.1706551942263533
9406,855,Customer DB,886,0.005073952643753597,0.14609714665285634
9407,855,Order DB,875,0.016391935229701286,0.13749662604016874
9408,855,Shipping Cost Service,889,0.020904036951727926,0.30355341139491954
9409,855,Caching Service,899,0.0926201408624423,2.1257130839610276
9410,855,Product Service,886,0.11609580316523671,2.388606467975989
9411,855,Auth Service,886,0.005073952643753597,0.6179598877276813
9412,855,Order Service,875,0.016391935229701286,0.6536988141089154
9413,855,API,886,0.13499607555116355,4.326345895731794
9414,855,www,886,0.13499607555116355,4.329249273978904
9415,855,Website,886,0.13499607555116355,4.44453361964427
9416,856,Product DB,900,0.011864133735136683,0.011906667179650762
9417,856,Customer DB,888,0.0395445260226045,0.08150479605467661
9418,856,Order DB,878,0.008291749490032344,0.2994369914824496
9419,856,Shipping Cost Service,921,0.00675272897246585,0.10535844168653849
9420,856,Caching Service,900,0.13158274011015297,2.1629404926342026
9421,856,Product Service,888,0.17155617896205133,2.315604740554267
9422,856,Auth Service,888,0.0395445260226045,0.205609022401456
9423,856,Order Service,878,0.008291749490032344,0.9900916608208893
9424,856,API,888,0.2109142046507353,4.192322286432347
9425,856,www,888,0.2109142046507353,4.3873841112026595
9426,856,Website,888,0.2109142046507353,4.442868497602008
9427,857,Product DB,914,0.0020619377515803386,0.2659931506667206
9428,857,Customer DB,865,0.026380443818958467,0.03756055596499874
9429,857,Order DB,898,0.01310612644683472,0.053016624575299966
9430,857,Shipping Cost Service,890,0.0012576713362929754,0.23829286393308344
9431,857,Caching Service,914,0.13372474978358154,2.162043314302907
9432,857,Product Service,865,0.1576382236873014,2.3757826885430253
9433,857,Auth Service,865,0.026380443818958467,0.19946460523373233
9434,857,Order Service,898,0.01310612644683472,0.7881188946300284
9435,857,API,865,0.19060895842029013,4.201154578816096
9436,857,www,865,0.19060895842029013,4.346421526378116
9437,857,Website,865,0.19060895842029013,4.652139359077463
9438,858,Product DB,888,0.007923459611128404,0.2898674655087268
9439,858,Customer DB,935,0.013822856645313644,0.07579324800709357
9440,858,Order DB,852,0.0018048748902411106,0.044373302752101836
9441,858,Shipping Cost Service,931,0.004777802307935677,0.13151527945682412
9442,858,Caching Service,888,0.13513181194865512,2.2074985572927575
9443,858,Product Service,935,0.15116181177128252,2.388113113136563
9444,858,Auth Service,935,0.013822856645313644,0.22064658315189678
9445,858,Order Service,852,0.00982456677083981,0.645687107153043
9446,858,API,935,0.17111937255695886,3.7796617900529967
9447,858,www,935,0.17111937255695886,3.93788440802757
9448,858,Website,935,0.17111937255695886,3.9529882217969283
9449,859,Product DB,849,0.03646374915893693,0.18387682065629843
9450,859,Customer DB,908,0.00041118397279946004,0.3899887853387243
9451,859,Order DB,913,0.03196429400695954,0.014300198848149571
9452,859,Shipping Cost Service,916,0.000926507807007503,0.30715686186691005
9453,859,Caching Service,849,0.05325462899530559,2.1906726132884606
9454,859,Product Service,908,0.054520721818666296,2.331458884213262
9455,859,Auth Service,908,0.010328897042078464,0.6272144450161816
9456,859,Order Service,913,0.03196429400695954,0.7817560326053434
9457,859,API,908,0.09419590199995531,4.451154577704233
9458,859,www,908,0.09419590199995531,4.46444383527814
9459,859,Website,908,0.09419590199995531,4.588641946000589
9460,860,Product DB,849,0.003896440074850326,0.5817449560627809
9461,860,Customer DB,875,0.010023623842500225,0.21798845249743468
9462,860,Order DB,884,0.019424374727493927,0.004649767457384453
9463,860,Shipping Cost Service,862,0.014079765743957529,0.11355676735171016
9464,860,Caching Service,849,0.003896440074850326,2.6873397488239466
9465,860,Product Service,875,0.027765331878237376,2.797398773050817
9466,860,Auth Service,875,0.010023623842500225,0.3835731377539845
9467,860,Order Service,884,0.019424374727493927,0.574394257564805
9468,860,API,875,0.05620640035216018,4.641113808746653
9469,860,www,875,0.05620640035216018,5.15088541356828
9470,860,Website,875,0.05620640035216018,5.188540539999165
9471,861,Product DB,934,0.00024249787433092956,0.020699732124080234
9472,861,Customer DB,892,0.002071138602039814,0.5656794899797566
9473,861,Order DB,882,0.002482825183915428,0.2849860545137186
9474,861,Shipping Cost Service,935,0.006491245109978428,0.22692853487589545
9475,861,Caching Service,934,0.00024249787433092956,2.1479732238709532
9476,861,Product Service,892,0.010738517089737963,2.3807687731455554
9477,861,Auth Service,892,0.002489598249353153,0.7046577750414222
9478,861,Order Service,882,0.017865088510388653,0.8228324972040061
9479,861,API,892,0.030830625420650515,4.495613514758767
9480,861,www,892,0.030830625420650515,4.660942332559674
9481,861,Website,892,0.030830625420650515,4.663218595159684
9482,862,Product DB,908,0.029002973851548264,0.023375659017836278
9483,862,Customer DB,894,0.010540378029668333,0.1574264418419549
9484,862,Order DB,878,0.0035882857156540036,0.04482080644665998
9485,862,Shipping Cost Service,945,0.018518737048882388,0.3342155844662541
9486,862,Caching Service,908,0.13901396999353074,2.117977908808153
9487,862,Product Service,894,0.16386540239224046,2.338910850130265
9488,862,Auth Service,894,0.010540378029668333,0.5669015421395299
9489,862,Order Service,878,0.0055213223894814145,0.6793372247915307
9490,862,API,894,0.1772464854300747,4.111848412360267
9491,862,www,894,0.1772464854300747,4.131972698271436
9492,862,Website,894,0.1772464854300747,4.266397116634981
9493,863,Product DB,872,0.0114458994432822,0.06750432063357917
9494,863,Customer DB,881,0.015399993741469865,0.2529276590667093
9495,863,Order DB,893,0.006972767551141226,0.008631026793325593
9496,863,Shipping Cost Service,951,0.006552497143803807,0.139906149020134
9497,863,Caching Service,872,0.0114458994432822,2.280137658085275
9498,863,Product Service,881,0.03304737089791898,2.6300260040050345
9499,863,Auth Service,881,0.03478590363568212,0.5096854356503371
9500,863,Order Service,893,0.021068892495326914,0.5508082144053975
9501,863,API,881,0.0863476328341728,4.466100982905136
9502,863,www,881,0.0863476328341728,4.606049536462014
9503,863,Website,881,0.0863476328341728,5.0239631887675475
9504,864,Product DB,896,0.0031386762812268486,0.17658585263608068
9505,864,Customer DB,891,5.189862933972126e-05,0.1310973152669375
9506,864,Order DB,930,0.024302138897987248,0.4034179265016767
9507,864,Shipping Cost Service,954,0.0278245913534876,0.2892995546071749
9508,864,Caching Service,896,0.0031386762812268486,2.3721300134974665
9509,864,Product Service,891,0.030926231460419173,2.776349838527427
9510,864,Auth Service,891,0.007086131337409999,0.5377506766375728
9511,864,Order Service,930,0.024302138897987248,0.9777952607387563
9512,864,API,891,0.06117689838640805,4.867238277622123
9513,864,www,891,0.06117689838640805,5.057794459297214
9514,864,Website,891,0.06117689838640805,5.142223097224386
9515,865,Product DB,914,0.008872894434265886,0.33138493892843174
9516,865,Customer DB,922,0.0038240401720864865,0.19378726162784343
9517,865,Order DB,920,0.003776838819927161,0.4860169581409124
9518,865,Shipping Cost Service,880,0.00021394569717817207,0.4426934403052133
9519,865,Caching Service,914,0.09427478789618532,2.137305425559448
9520,865,Product Service,922,0.09793135249684315,2.381590586453978
9521,865,Auth Service,922,0.007640802654057527,0.4216982432859113
9522,865,Order Service,920,0.003776838819927161,1.2971095061299074
9523,865,API,922,0.10820481692968986,4.660111795078217
9524,865,www,922,0.10820481692968986,4.711827936767243
9525,865,Website,922,0.10820481692968986,4.798708543014784
9526,866,Product DB,941,0.014139372411331792,0.37938797763654974
9527,866,Customer DB,913,0.004084659636714542,0.07378925937221657
9528,866,Order DB,889,0.0056641356570660065,0.055720977858838144
9529,866,Shipping Cost Service,882,0.0025520977174475473,0.12729890216916262
9530,866,Caching Service,941,0.1374274497879318,2.1797632646818226
9531,866,Product Service,913,0.14314314265916717,2.289029514098815
9532,866,Auth Service,913,0.004084659636714542,0.4914341323222805
9533,866,Order Service,889,0.0056641356570660065,0.6247546465963647
9534,866,API,913,0.1514766404603981,3.9126626281490138
9535,866,www,913,0.1514766404603981,4.19222259043768
9536,866,Website,913,0.1514766404603981,4.383666204883761
9537,867,Product DB,924,0.012614436330484743,0.07541260582905228
9538,867,Customer DB,880,0.027339779188949663,0.2516904409584965
9539,867,Order DB,892,0.03238414431448695,0.11781567382977154
9540,867,Shipping Cost Service,910,0.009455567037153572,0.13017377159698998
9541,867,Caching Service,924,0.06688782440729865,2.116918138101019
9542,867,Product Service,880,0.10098078824095902,2.552774464936492
9543,867,Auth Service,880,0.027339779188949663,0.4465092249066391
9544,867,Order Service,892,0.03238414431448695,0.9152105502302272
9545,867,API,880,0.15387777341860975,4.502607679670107
9546,867,www,880,0.15387777341860975,4.694722485168116
9547,867,Website,880,0.15387777341860975,4.76321580614594
9548,868,Product DB,909,0.04987091065188798,0.2049715458110194
9549,868,Customer DB,916,0.005678561742365892,0.12880269634111596
9550,868,Order DB,861,0.04944199414026602,0.14370032327698198
9551,868,Shipping Cost Service,879,0.0026534276508982965,0.15699315629047642
9552,868,Caching Service,909,0.08305355821278823,2.1646067386776
9553,868,Product Service,916,0.09067973000938045,2.401878948078057
9554,868,Auth Service,916,0.019315412740908006,0.4534488666250627
9555,868,Order Service,861,0.04944199414026602,0.6993750837899873
9556,868,API,916,0.15233383973906844,4.646775392081877
9557,868,www,916,0.15233383973906844,5.18883130351495
9558,868,Website,916,0.15233383973906844,5.211995886117491
9559,869,Product DB,888,0.029180832619381095,0.36316563303053057
9560,869,Customer DB,889,0.00841315861364353,0.04497756140781394
9561,869,Order DB,938,0.013452815037510191,0.2841821001012952
9562,869,Shipping Cost Service,863,0.0025369823442036787,0.21158362145161116
9563,869,Caching Service,888,0.06180963112834369,2.2471233013030742
9564,869,Product Service,889,0.07206292314484275,2.4531368041062342
9565,869,Auth Service,889,0.00841315861364353,0.17682169140687157
9566,869,Order Service,938,0.040544939869279435,0.8562538006148878
9567,869,API,889,0.11717642838587705,4.339965256837044
9568,869,www,889,0.11717642838587705,4.686904910299815
9569,869,Website,889,0.11717642838587705,4.963804358223521
9570,870,Product DB,927,0.0017471445376061202,0.2602658103701325
9571,870,Customer DB,970,0.0039641571111553075,0.10336254008176937
9572,870,Order DB,875,0.0022585998421221706,0.1643513444611619
9573,870,Shipping Cost Service,904,0.01520810183048562,0.1727656317038752
9574,870,Caching Service,927,0.0017471445376061202,2.4336927956490255
9575,870,Product Service,970,0.020825724797380762,2.628218090569633
9576,870,Auth Service,970,0.008389951747881827,0.21384651603581728
9577,870,Order Service,875,0.006195208204055249,0.6919634063614162
9578,870,API,970,0.03505624319319989,4.2038409452689995
9579,870,www,970,0.03505624319319989,4.288287015520521
9580,870,Website,970,0.03505624319319989,4.8447073654211525
9581,871,Product DB,905,0.004825551827912881,0.09147929945953431
9582,871,Customer DB,875,0.0036144382278651254,0.19838706155082142
9583,871,Order DB,888,0.002467760859194344,0.5222163799931178
9584,871,Shipping Cost Service,902,0.007329585717688944,0.14507615199788076
9585,871,Caching Service,905,0.19517588803714225,2.155604142451888
9586,871,Product Service,875,0.20396258072058382,2.500574412123296
9587,871,Auth Service,875,0.02986840193993812,0.355486528331344
9588,871,Order Service,888,0.026789147068678614,1.1214086430219763
9589,871,API,875,0.24842716126132947,4.487298016870959
9590,871,www,875,0.24842716126132947,4.531728037216505
9591,871,Website,875,0.24842716126132947,5.010387177215627
9592,872,Product DB,916,0.006850194756505665,0.012491904166379415
9593,872,Customer DB,896,0.0029290165662906333,0.05875806913132984
9594,872,Order DB,949,0.011980922189111011,0.15616057440132639
9595,872,Shipping Cost Service,900,0.01200353578098455,0.42320855729627593
9596,872,Caching Service,916,0.006850194756505665,2.2092525678870003
9597,872,Product Service,896,0.0216455384997839,2.4163945405160385
9598,872,Auth Service,896,0.005053400206110733,0.23856758670933656
9599,872,Order Service,949,0.011980922189111011,0.769800724278236
